;ADSGn.DE;ADSGn.DE;AIRG.DE;AIRG.DE;ALVG.DE;ALVG.DE;BASFn.DE;BASFn.DE;BAYGn.DE;BAYGn.DE;BMWG.DE;BMWG.DE;BEIG.DE;BEIG.DE;BNRGn.DE;BNRGn.DE;CBKG.DE;CBKG.DE;CONG.DE;CONG.DE;1COV.DE;1COV.DE;DHER.DE;DHER.DE;DBKGn.DE;DBKGn.DE;DB1Gn.DE;DB1Gn.DE;LHAG.DE;LHAG.DE;DPWGn.DE;DPWGn.DE;DTEGn.DE;DTEGn.DE;DWNG.DE;DWNG.DE;EONGn.DE;EONGn.DE;FREG.DE;FREG.DE;HEIG.DE;HEIG.DE;HFGG.DE;HFGG.DE;HNKG.DE;HNKG.DE;IFXGn.DE;IFXGn.DE;SDFGn.DE;SDFGn.DE;LXSG.DE;LXSG.DE;LINI.DE;LINI.DE;MRCG.DE;MRCG.DE;MTXGn.DE;MTXGn.DE;MUVGn.DE;MUVGn.DE;PSHG_p.DE;PSHG_p.DE;PSMGn.DE;PSMGn.DE;PUMG.DE;PUMG.DE;QIA.DE;QIA.DE;RWEG.DE;RWEG.DE;SZGG.DE;SZGG.DE;SAPG.DE;SAPG.DE;SATG.DE;SATG.DE;SIEGn.DE;SIEGn.DE;ENR1n.DE;ENR1n.DE;SHLG.DE;SHLG.DE;SY1G.DE;SY1G.DE;TKAG.DE;TKAG.DE;VOWG.DE;VOWG.DE;VNAn.DE;VNAn.DE;WDIG.H;WDIG.H;ZALG.DE;ZALG.DE
;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume
02.11.15;80,8;1325350;63,63;353042;159,6;1233017;75,16;2354968;120,650047;1714970,608;94,36;1425532;86,13;400502;54,92;232281;10,67;20835539;198,743507;431126;28,1;231561;NULL;NULL;23,062407;8117451,048;84,21;437455;9,648954;8387816,669;27,135;3150973;17;9679412;25,72;861562;8,495459;9463799;67,63;1332595;68,35;493574;NULL;NULL;84,42;70484;11,445;4752289;23,11;2832923;49,77;630154;NULL;NULL;89,62;667515;84,15;89242;182,25;522607;44,105;903372;49,2;571168;20,25;72680;22,898732;595580,7723;12,539136;5334225;27,185;427977;72,33;2569371;53,3;1256;83,285889;2036455;NULL;NULL;NULL;NULL;60,44;182315;18,54;1884919;126,75;166285;28,404644;1854516,575;47,625;110;31,96;304710
03.11.15;81,2;1038843;63,3;211084;160,4;1295701;76,02;2208935;120,502433;1450444,317;93,57;2516208;85,13;515924;54,25;278213;10,62;7611272;199,1012;383452;28,2;201489;NULL;NULL;23,062407;4910169,993;82,45;749214;9,852352;6967338,303;27,09;2159205;16,97;7900954;25,25;1118501;8,534932;8812305;67,02;1502171;68,02;544115;NULL;NULL;84,15;70964;11,03;11396000;24,115;2743530;50,88;595340;NULL;NULL;89,55;496695;83,95;94682;181,75;521721;43,57;898590;49,06;416144;20,455;28390;23,033607;407667,3003;12,725006;5951593;27,055;352915;73,42;3179243;54,9625;1860;83,177714;1560196;NULL;NULL;NULL;NULL;60,59;147892;18,605;2025532;124,1;189196;28,657755;2419413,578;47,35;140;32,05;196320
04.11.15;82,14;1064398;64,1;289375;158,7;1347310;76,04;3018503;119,469133;1658746,361;92,45;2866718;87,6;688392;53,81;316037;10,635;7493039;195,703111;502893;27,98;215349;NULL;NULL;22,723254;6580571,827;80,15;695466;10,027204;11846660,97;26,89;2983065;16,82;10555027;25;1159874;8,584054;10500597;65,43;1328358;68,25;612189;NULL;NULL;83,79;113912;10,965;6795270;24,055;3056518;50,23;575265;NULL;NULL;88,16;699991;84,98;132414;180,55;716761;40,08;2118601;48,66;537524;20,43;101520;22,823802;310427,3435;12,944239;6079299;27,22;490891;73,08;3400097;55,125;736;83,159685;1996302;NULL;NULL;NULL;NULL;60,13;274395;18,665;2608665;117,15;428246;28,310899;1844773,091;47,615;60;31,795;303194
05.11.15;89,21;5470024;64,74;207551;159,05;1456933;75,81;2694347;120,453228;1632298,711;92,78;1351343;88,45;572818;49,9;1158194;10,48;6527769;197,938696;519662;28,145;252789;NULL;NULL;22,535827;5623528,305;80,7;556617;9,641817;13474257,37;27,085;3079799;16,55;13638438;25;846524;8,487565;8526819;66,55;1446893;70,05;1074189;NULL;NULL;84,1;132552;11,11;6955091;24,28;1763345;50,11;676996;NULL;NULL;89,08;408716;84,3;122652;180,4;763858;39,13;1366728;48,225;639750;20,655;52870;22,988649;344597,1061;12,629688;4488659;25,98;1038036;73,75;3315273;56;3164;83,538298;1793989;NULL;NULL;NULL;NULL;61,48;290891;18,175;2473880;120,1;353465;28,07185;1202373,041;46,165;NULL;31,51;785470
06.11.15;88,01;1600049;66,06;441582;157,3;2496642;77,13;3422893;121,486528;1639299,051;96,03;2565914;87,79;410002;49,905;441267;10,73;7914793;200,397839;432089;27,975;65312;NULL;NULL;22,897293;7346600,815;82,25;607009;9,955836;7851403,991;27,52;3794976;16,78;13168042;24,545;1113283;8,510371;10373482;67,94;1278738;71,56;1011959;NULL;NULL;83,39;86920;11,275;4654515;24,405;1794731;49,34;702788;NULL;NULL;90,31;457220;86,25;173467;179,45;796431;40,06;861231;48,545;433362;21,285;283470;23,128519;281054,0973;12,7679;3580112;25,875;534225;73,14;3555017;55,7;424;84,809357;2195642;NULL;NULL;NULL;NULL;61,12;186734;18,64;3095910;121,9;201406;27,804678;1257739,371;46;NULL;31,54;314017
09.11.15;86,75;950791;65,54;221300;156,65;1092797;76,46;1849558;118,829471;1545709,51;94,96;1590171;86,56;305151;48,75;366196;10,59;5688851;189,801167;1007398;27,855;69902;NULL;NULL;22,61169;4562179,835;81,96;518871;9,645385;7364109,965;27,015;2786330;16,37;9425805;23,9;1329696;8,298094;10489031;66,73;987709;70,08;743719;NULL;NULL;82,61;75219;11,305;4982671;24,375;1762132;48,785;586305;NULL;NULL;89,09;353269;85,9;136997;178,6;569910;39,76;774570;48,105;313245;21,215;106270;23,048593;304932,6793;12,262712;4396911;25,97;473106;72,93;2825327;56,125;4596;83,249831;1618225;NULL;NULL;NULL;NULL;60,07;283225;18,97;3137548;120,1;158148;26,890667;1630972,204;45,995;NULL;30,785;467573
10.11.15;88,2;1126821;66,09;213070;157,95;1198795;75,93;2556993;119,075495;1590204,198;95,93;1260190;86,4;352933;48,555;411144;10,5;5685913;193,109832;470264;28,18;102146;NULL;NULL;22,232374;6863713,266;81,97;473100;9,552607;8432932,126;27,05;2413672;16,55;10283580;24,21;1560684;8,047222;13501096;67,46;687298;69,94;594073;NULL;NULL;82,04;107186;11,325;3120091;24,685;2044160;48,215;561796;NULL;NULL;89,66;310324;86,56;111328;178,8;465233;39,9;645188;48,755;453006;20,84;77290;23,468204;456567,5008;11,795652;5947212;25,655;348067;72,8;2084984;56,2125;1660;82,826145;2344386;NULL;NULL;NULL;NULL;61,86;501408;18,85;2490982;119,75;119026;27,082844;1414321,023;45,035;NULL;31,4;345926
11.11.15;89,78;1628091;66,65;247016;160,55;1351396;76,14;2239547;120,600842;1268823,64;96,18;1498093;87,26;390168;48,775;260145;10,555;4289649;192,886274;299923;28,185;27916;NULL;NULL;22,098498;5688669,457;82,35;342121;9,61327;4951408,194;26,24;7716905;16,815;8758815;24,545;902239;8,045467;14156308;68,43;727486;71,15;661280;NULL;NULL;88,37;182056;11,415;3865231;23,775;3925039;47;867533;NULL;NULL;91,07;568068;88;127276;180,8;595156;38,845;729794;49,81;505392;21,145;56700;23,792902;325192,4481;11,876673;5355466;25,425;375464;73,94;2041521;54,9375;1716;83,096583;1918538;NULL;NULL;NULL;NULL;62,4;281021;18,98;2575472;118,15;88432;26,904729;1084196,76;46,49;770;30,93;461798
12.11.15;86,66;1858451;64,09;358517;159,1;1224613;74,63;2870522;118,485038;1429605,882;94,46;1544659;86,45;228159;48,52;326684;10,335;6431114;190,874247;331696;29,895;732175;NULL;NULL;21,634394;5585306,798;82,1;495488;9,577586;6589619,998;25,885;5084199;16,595;9978767;24,23;896355;7,784946;14810165;67,32;815656;70,87;648092;NULL;NULL;88,73;140061;11,365;3513291;23,26;2565684;46,04;521568;NULL;NULL;92,41;1000074;83,61;315956;180,8;668244;38,025;827900;49,46;600699;20,765;103290;23,588092;334881,7771;10,737618;15222748;24,4;571336;73,54;2359604;54,975;1200;84,692167;4349382;NULL;NULL;NULL;NULL;62,13;250246;18,465;2476460;117,2;148744;26,346948;1641758,947;46,535;25;31,2;528784
13.11.15;85,75;1018060;63,36;492707;157,6;1385429;74,02;2960354;117,796172;1691602,945;94,54;1435459;85,76;260810;48,65;472123;10,31;5126770;190,561265;313581;31;695465;NULL;NULL;21,264003;7926145,2;81,16;614652;9,531196;5744594,216;25,63;4913907;16,58;8556009;24,06;1233794;7,646352;10543382;67,42;1025644;70,84;551305;NULL;NULL;88,02;67217;11,21;3271315;23,85;3890627;46,05;447228;NULL;NULL;91,22;706808;83,59;226265;180,15;704628;38,685;522656;49,02;951565;20,335;52810;23,663023;291172,9076;10,709022;7765104;23,915;443921;72,99;3727203;55,65;472;83,709576;2993831;NULL;NULL;NULL;NULL;61,37;222259;18,235;2327653;118,45;132245;25,986031;2011146,23;43,13;117;31,115;453373
16.11.15;85,82;1136250;63,5;166574;158,1;1229067;74,21;1987978;118,435833;1170626,82;94,71;1018574;86,34;227058;48,91;357682;10,27;4323112;191,053094;294278;31,2;455589;NULL;NULL;21,121202;4429897,547;80,55;537437;9,313524;8171418,563;25,94;3140577;16,62;6947051;24,42;734058;7,648983;8038077;66,91;949657;71,6;492924;NULL;NULL;88,19;81308;11,225;2364679;24,12;2711329;46,195;355285;NULL;NULL;93,01;550142;84,25;150052;180,7;555325;38,785;450729;49,125;295691;20,305;64290;23,648037;290338,0191;10,694724;4033146;23,915;334615;72,46;2776883;55;3040;83,096583;2131614;NULL;NULL;NULL;NULL;61,96;325755;18,3;2269099;116,8;128892;26,567248;1521092,926;43,725;100;31,595;451571
17.11.15;86,48;1038936;66,14;206963;160,7;1380118;76,35;3356674;122,864261;1969799,664;97,26;1374915;89;377606;50,11;288721;10,39;4620640;196,686768;401078;30,47;324271;NULL;NULL;21,478205;5557023,579;81,49;440704;9,541902;4826789,317;26,635;4639586;17,2;10749302;24,65;679532;7,793718;10060505;68,48;1174566;73,07;437571;NULL;NULL;88,94;122078;11,395;3441964;24,63;1835528;47,225;391732;NULL;NULL;95,25;503841;85,04;215472;182,5;670375;39,825;483286;50,43;534591;20,44;33660;24,776988;352717,7692;10,866298;4450521;24,415;311946;73,86;2622505;56,95;2628;85,431364;1941577;NULL;NULL;NULL;NULL;63,12;233593;18,885;3233838;117;132337;26,984412;1374072,348;44,7;3000;31,765;501798
18.11.15;86,91;674184;65,66;213992;160,5;975457;76,35;1917572;122,175394;1343826,561;97,45;928612;88,78;287728;50,66;320286;10,405;4283122;195,390129;248939;31;192998;NULL;NULL;21,759345;6146118,578;80,61;389715;9,417008;5126843,964;26,505;2346296;17,145;8058854;24,6;537172;7,796349;7884072;67,83;688515;73,4;499948;NULL;NULL;88,94;97282;11,595;5280919;24,39;1695648;46,65;415438;NULL;NULL;95,45;492157;85,32;104831;182,85;499270;40,855;856104;49,625;411580;20,6;55010;24,876895;250854,6293;10,847234;3255872;25,055;337347;73,96;2104809;59,5;4116;84,962605;1531146;NULL;NULL;NULL;NULL;62,25;180226;19,16;2578820;120;104740;26,951601;742339,5669;45,9;650;32,03;833271
19.11.15;87,69;938819;65,86;212270;161,25;1248984;77,32;2378333;123,799151;1740712,025;98,73;1389820;88,82;281070;51,15;264286;10,56;6570906;197,625714;260049;31,7;339041;NULL;NULL;22,027097;5210118,005;81,65;442868;9,770279;7909298,285;26,84;2829044;17,155;9660706;24,85;639417;8,000731;8392378;67,85;764821;73,99;752509;NULL;NULL;89,84;82357;11,78;5725299;24,43;1809607;47,15;385989;NULL;NULL;95,65;592408;85,18;91754;184,5;642566;41,925;749911;50,7;474776;20,67;65830;25,016765;386562,0504;11,066466;3961097;25,055;380745;74,8;2578370;59,4875;492;86,386912;2047035;NULL;NULL;NULL;NULL;62,4;214729;19,65;4068045;125,3;190867;27,635938;1487741,707;45,9;239;32,165;733275
20.11.15;88,09;1005259;66,31;199857;161,7;1407108;77,67;2475296;124,192789;1976146,612;99,17;1538165;88,75;468481;50,98;290266;10,5;6921361;197,759849;253658;32,12;319452;NULL;NULL;21,781658;6543205,215;81,02;503005;9,802395;4778678,119;27,035;3572539;17,195;8687395;25,215;763436;7,92968;10106658;68,54;869783;74,51;402834;NULL;NULL;90,66;58387;11,92;6521615;24,13;2331883;47,745;367528;NULL;NULL;95,99;436159;85,62;63057;184,8;667108;42,7;808770;50,1;401377;20,725;35790;24,956821;289934,5378;10,928255;3282652;24,895;252286;74,85;3335301;56,8;1556;86,639321;2078034;NULL;NULL;NULL;NULL;62,54;185601;19,52;3067915;123,9;167973;27,917172;1187610,606;45,985;NULL;31,4;461072
23.11.15;89,38;848629;66,55;186934;163,2;1348185;77,75;1565924;123,356308;1335583,455;98,45;1009608;89,06;209704;51,04;156692;10,455;4280641;198,251678;191880;32;248333;NULL;NULL;21,554068;4376424,637;80,52;365875;9,595428;4865191,683;27,02;2136256;17,2;5619511;25,03;613640;7,801612;8941633;68,58;737818;74,57;399732;NULL;NULL;90,4;54244;11,835;3418695;24,24;2007377;47,9;328258;NULL;NULL;94,68;548764;85,61;130266;184,85;444069;42,41;763890;49,46;474436;20,715;43450;24,981798;220997,0129;10,38494;5899159;24,4;401505;74,32;2015160;56,3875;1336;86,377897;1191541;NULL;NULL;NULL;NULL;62,68;165229;19,465;2518407;124,65;129848;27,654687;1219990,037;46,19;NULL;31,02;441732
24.11.15;87,57;1159830;65,6;233965;161,75;1670078;76,52;2848996;120,945276;1711845,909;96,76;1388239;87,01;270202;50,17;226748;10,27;5263465;193,780508;282076;32,1;234676;NULL;NULL;21,15244;7294828,73;79,02;677128;9,213609;10757329,62;26,755;3080159;16,96;9753438;24,83;900626;7,71828;8864231;67,21;1048946;72,85;854023;NULL;NULL;88,18;59491;11,295;7768425;24,065;1857184;46,575;492211;NULL;NULL;93,28;547145;86,33;174219;183;718974;44,415;1527715;48,445;440058;20,21;33670;24,73203;258980,1071;10,165707;4622099;23,995;616673;73,59;2727458;55,3875;924;85,224028;1747643;NULL;NULL;NULL;NULL;61,85;198361;19,2;2701076;127,15;359133;26,979725;1457364,523;45,04;NULL;30,33;533322
25.11.15;89,8;658917;67,03;255508;168;2287099;78;2757741;122,667442;1742985,179;99,5;1210034;89,13;234086;50,09;493153;10,375;5572749;197,804561;273895;33,3;366966;NULL;NULL;21,438042;6248042,595;80,5;552576;9,463397;11114484,08;27,22;2788663;17,355;9187078;25,3;647224;7,934066;11173575;69,15;1123534;74,44;553370;NULL;NULL;90,71;86889;11,63;6042126;25,91;6420391;47,435;327590;NULL;NULL;95,37;473720;88,45;204823;189,05;937605;46,365;1246765;49,135;383966;20,345;41040;24,986793;194553,0987;10,394472;3419163;23,035;861812;74,41;2658466;56,7;784;86,486072;1640275;NULL;NULL;NULL;NULL;62,97;337465;19,56;2312010;130,45;306819;27,982793;1521015,055;44,245;120;31,58;752908
26.11.15;90,32;630565;68,12;182974;167,6;1435379;78,62;1797405;124,832451;1215652,96;100,85;1257150;88,7;295862;50,61;277790;10,435;4044204;200,442551;332680;34,83;458053;NULL;NULL;21,625469;4642033,461;80,62;284150;9,556175;4624432,519;27,545;2214782;17,455;8146692;25,81;650323;8,10073;10339521;69,75;782108;75,09;352659;NULL;NULL;92,69;114357;13,125;21433491;26,64;4973643;47,71;285909;NULL;NULL;96,46;387955;90,86;278855;188,65;625931;47,725;1332083;49,16;414812;20,115;42620;24,901872;158922,522;10,728086;3688110;23,075;769323;74,74;2458940;58,75;3016;87,621912;1530472;NULL;NULL;NULL;NULL;63,41;196432;19,985;2311755;134,55;278321;28,273402;968146,4659;44,995;100;32,37;519776
27.11.15;89,47;573870;67,92;198664;167,3;1114495;77,88;2224335;123,799151;1324053,064;101,5;1085280;88,81;235771;50,93;152364;10,335;3505248;201,694479;261184;34,6;270874;NULL;NULL;21,415729;4021357,792;80,85;316083;9,54547;3773234,503;27,555;2084850;17,48;6674964;25,77;397742;7,898102;9213267;69,59;742025;74,74;308852;NULL;NULL;92,69;68476;13,6;8471417;26,395;2458460;47,4;280235;NULL;NULL;96,39;376471;91,56;104193;188,95;427057;48,095;693120;49,595;304660;19,925;59090;25,181612;229963,1571;10,36111;3864470;22,895;309973;74,54;2078030;66,25;3892;87,32443;1235996;NULL;NULL;NULL;NULL;62,54;165919;19,835;1686537;134,25;147845;28,399957;797589,6237;44,88;NULL;32,35;871010
30.11.15;91,59;1093421;68,42;242044;167,65;1449866;78,34;2898548;124,291199;2094477,667;103,3;1758637;88,14;420673;51,71;443732;10,42;5378128;204,511316;395477;34,735;326015;NULL;NULL;21,692407;5814647,04;81,19;588304;9,681069;7748383,029;27,665;3175636;17,455;10469070;26,045;1353929;7,891084;10291271;69,49;1294253;75,36;377528;NULL;NULL;90,85;252572;14,03;10137358;26,94;2627194;48,2;583318;NULL;NULL;96,94;460109;93,99;216416;190,75;725378;49,68;1285110;49,7;628562;20,185;41440;25,111677;650579,4146;10,380174;6384456;23,28;401721;74,59;3117991;61,5625;1404;88,469284;2171788;NULL;NULL;NULL;NULL;64,06;495682;20,145;3116411;141,3;377482;27,500008;2747098,236;46,6;250;32,1;8007668
01.12.15;92,91;1370768;67,14;294365;167,55;1528199;76,77;3399052;122,864261;1490460,779;103,3;1498201;88,05;265707;51,7;343860;10,38;5147863;202,409866;401103;34,32;180361;NULL;NULL;21,830746;5613150,806;79,82;730434;9,798826;5910260,901;27,12;4449155;17,305;9725869;25,87;1045506;7,920031;14817761;68,77;1071872;75,43;634697;NULL;NULL;92,13;77079;13,9;8270925;25,825;3370816;47,575;380921;NULL;NULL;96,17;468080;92,85;325563;190,7;737964;49,585;1499342;49,935;534358;20,53;98610;24,901872;340273,4043;12,100671;21543507;23,01;435826;74,73;2450814;60;1872;87,387532;1778204;NULL;NULL;NULL;NULL;62,67;284338;19,765;2491836;139,65;401846;27,743744;1378936,623;46,54;NULL;33,05;1654931
02.12.15;93,41;1285526;67,24;176046;167,4;1065511;76,17;2417685;121,880166;1564933,264;102,65;1258909;88,53;217887;51,13;209942;10,2;6961174;202,633424;327772;34,9;237920;NULL;NULL;21,540681;4849580,06;81,17;503215;9,795258;5772470,855;26,42;5151692;17,29;6525976;25,35;1075097;7,856874;13455802;68,57;936215;74,58;478600;NULL;NULL;92,5;78423;14,03;4697051;24,595;4727317;46,7;304299;NULL;NULL;96,73;350180;92,5;147698;190,65;550413;48,335;1026319;49,995;516842;20,7;51930;25,176617;391189,0854;11,886204;10393890;22,76;458336;74,75;2063961;61,0125;1288;86,440999;1663614;NULL;NULL;NULL;NULL;62,87;194912;19,255;2660168;137,85;240243;27,15784;1562501,133;47,635;NULL;34,35;969028
03.12.15;90,5;1862927;63,61;532659;162,55;3311706;72,87;6862439;115,827982;4354382,453;98,34;2783841;84,73;531200;49,455;286738;9,967;11092886;197,804561;576609;33,9;210223;NULL;NULL;20,915925;11538082,57;78,62;847260;9,648954;9116342,058;25,705;7599689;16,47;24934397;24,395;1055639;7,832313;20237755;65,7;2148732;71,8;1233907;NULL;NULL;89,24;122850;13,58;10695994;24,43;2738686;45,2;571398;NULL;NULL;93,74;811596;90,84;288122;186,2;1504536;48,23;913314;49,04;621815;20,6;63010;24,317415;382720,7929;11,609781;6669624;22,46;469881;72,44;4929404;60,025;1936;82,844174;4962823;NULL;NULL;NULL;NULL;61,81;255566;18,625;4410111;136,75;229427;26,253203;2220970,359;45,93;65;34,945;1510157
04.12.15;90,91;1231892;64,03;391482;162,35;1864247;72,36;4040042;114,597863;3183666,211;98,17;1888066;83,72;506038;50;350121;9,968;7449486;199,906011;450459;34;260586;NULL;NULL;20,706186;7927170,401;79,54;611603;9,888036;6718393,398;25,565;5231801;16,19;17714866;24,245;869213;7,674422;16692261;64,69;1931404;72,14;632109;NULL;NULL;88,99;69589;13,945;6192812;24,37;1890460;45,06;305251;NULL;NULL;92,49;661507;91,85;124208;186,3;796054;48,715;637361;49,07;426471;20,23;42760;24,187535;356198,8787;11,10936;5198991;22,215;395994;71,76;4077798;63,6125;4220;83,015451;3181297;NULL;NULL;NULL;NULL;62,08;293251;18,325;3333736;137,3;184766;26,234454;1742383,303;45,115;79;35,875;755897
07.12.15;92,81;664321;66,1;254696;165,05;1594841;72,69;2518013;116,615258;1857877,542;99,99;1028514;85,95;351455;50,47;394985;9,824;7740373;202,901695;355181;34,4;177634;NULL;NULL;20,670485;4711389,702;80,73;449621;9,955836;5565555,991;25,86;3544363;16,6;9813215;25,145;924199;7,720912;8595471;66;983867;73,42;452556;NULL;NULL;89,93;128689;13,88;4081971;24,46;1422627;44,905;408967;NULL;NULL;91,91;676351;93,64;152157;188,2;647236;49,055;458040;49,125;494913;20,6;55910;24,647109;291771,8703;10,818638;3811548;22,155;393237;72,85;2324192;65,8;2968;83,817751;1573581;NULL;NULL;NULL;NULL;63,58;288284;18,35;1607934;136,05;111041;27,120342;1697337,556;46,035;360;35,935;721620
08.12.15;91,2;852948;64,69;142975;162,9;1720365;71,2;4023523;114,15502;2046455,881;97,2;1404543;84,63;244057;48,945;321238;9,504;10819641;199,458894;351601;34;178144;NULL;NULL;20,076967;10176061,17;78,84;515174;9,777416;6245205,134;25,295;3611865;16,31;8560689;24,875;1009163;7,390216;11985106;65,15;1068255;72,4;560934;NULL;NULL;88,75;92294;13,65;4566418;24,45;1413908;43,99;474778;NULL;NULL;90,82;532121;92,18;147523;186,1;769583;47,14;771508;48,055;455890;20,62;69970;24,417322;214428,6454;10,275324;4551241;20,78;829150;72,4;2926796;68,25;1088;81,825524;2403985;NULL;NULL;NULL;NULL;62,76;168819;17,67;3267141;132,5;187728;26,604746;1659687,428;46,155;NULL;34,82;725834
09.12.15;88,41;1467307;63,49;168226;161,35;1286341;70,72;3485431;111,793192;4139993,598;97,14;1243850;83,14;304727;48,525;276961;9,495;6706127;198,83293;281508;34;278215;NULL;NULL;19,929704;7002134,435;77,2;504036;9,645385;7144601,222;24,895;4723275;16,27;8616343;24,7;670849;7,513021;10186590;64,2;1098827;72,8;510052;NULL;NULL;86,83;113444;13,505;6138516;24,035;1862671;43,845;363978;NULL;NULL;89,1;572769;91,05;146053;185,15;683309;49,69;1250685;47,29;467397;20,675;50380;23,962744;268098,3994;10,494556;5200225;21,885;871440;71,71;2326084;68,2375;1308;81,546072;2495135;NULL;NULL;NULL;NULL;62;191371;17,695;4003236;140,4;323912;26,178207;1067948,375;45,45;NULL;35;525398
10.12.15;87,6;1056638;64,16;160912;161,95;1111314;70,5;2535480;112,875697;2271084,601;97,27;1018605;83,17;236628;48,355;164147;9,451;5435249;198,251678;296667;33,7;195228;NULL;NULL;19,83599;5682517,131;76,85;602592;9,741732;5706427,25;25,02;3373897;16,235;8146067;24,825;612128;7,446356;11927110;64,32;995988;72,87;411358;NULL;NULL;87,25;63877;13,435;5638439;23,985;1632390;43,685;300322;NULL;NULL;88,85;567753;91,97;177232;185,2;604846;50,08;1312124;47,28;475924;20,625;28230;23,737953;368975,4656;10,46596;7402366;22,545;566083;71,86;2256982;68,5;1000;80,779831;2212704;NULL;NULL;NULL;NULL;61,22;268759;17,84;2935770;139,6;291470;26,178207;1143000,084;46;20;35,01;512885
11.12.15;86,55;953945;62,33;264438;158,35;1796076;68,86;4655593;110,31705;2762948,699;94,11;2035528;82,1;369853;47,04;343109;9,17;8650615;191,544923;379875;33,6;303199;NULL;NULL;18,95687;12139282,79;74,74;667040;9,509786;5564917,05;24,5;4865950;15,885;14704564;24,545;520434;7,159519;12203569;63,26;1250002;70,8;803837;NULL;NULL;85,09;87288;13,3;5640652;23,76;2289832;42,485;607211;NULL;NULL;86,89;629323;90,19;105043;183,25;794044;48,655;892233;46,68;449415;19,985;39750;23,49318;289243,1307;10,23243;5855153;21,075;757952;70,55;3214884;65;1908;79,103115;2836607;NULL;NULL;NULL;NULL;60,05;253253;17,23;2985135;137,6;206879;25,568867;1372989,62;45,15;NULL;34,61;554351
14.12.15;85,93;906979;61,11;167519;155,7;2006043;68,01;3736573;108,102836;2411785,448;91,9;1680614;81,35;329884;46,57;290857;8,972;7652137;188,996356;461266;32,985;295837;NULL;NULL;18,537391;10267370,15;73,84;645563;9,359913;5592474,218;24,18;3752471;15,48;13447533;24,045;722630;6,874436;11135284;61,95;1528677;70,05;565302;NULL;NULL;82,69;157990;13;6258719;23,25;1410174;42,01;397220;NULL;NULL;85,8;643614;88,22;126424;179,65;1109497;46,67;796669;46,095;337030;19,485;35980;23,333329;491048,3003;9,793966;4244337;20,64;485522;69,4;4193851;60,3375;1728;77,750925;2659300;NULL;NULL;NULL;NULL;59,4;239683;16,825;2770588;131,7;175701;24,889218;1713265,923;44;NULL;34,885;466066
15.12.15;88,81;998780;63,16;199844;159,2;1972291;70,05;3749878;111,596373;2575975,897;94,69;1490529;84,56;377854;47,805;317482;9,336;8567726;194,943012;389623;33,515;219207;NULL;NULL;19,099671;8967622,699;75,23;555206;9,83451;8615292,568;25,31;6326741;16,25;13168870;24,735;738235;7,191974;11768092;63,17;1750481;72,14;701742;NULL;NULL;84,96;139643;13,485;6924425;23,7;1530181;42,895;437018;NULL;NULL;88,32;616951;89,14;154803;181,8;917071;46,565;886146;47,2;490978;19,815;31330;24,257471;337985,4053;10,165707;3942893;21,185;505016;71,63;4077299;62,7375;3516;79,508772;3085323;NULL;NULL;NULL;NULL;60,95;275353;17,29;2615560;134,3;151706;25,812603;1602061,77;45,39;500;35,405;662964
16.12.15;89,17;674456;64,4;180876;160,15;1577949;70,22;2414433;112,18683;1818045,006;95,49;1530588;83,86;250030;48,1;294310;9,327;6948752;196,19494;401678;33,735;137213;NULL;NULL;19,126446;6638276,632;75,53;393803;9,888036;5901056,496;25,355;3688949;16,175;10165225;24,625;843306;7,291095;12185595;63,66;1262507;71,63;457203;NULL;NULL;85,35;89814;13,08;6513527;23,715;1547437;42,97;391555;NULL;NULL;87,63;383189;90,65;185906;181,45;691427;47,48;862000;47,425;380492;19,76;29630;24,352382;326749,5585;10,51362;6423006;21,57;613478;71,18;2399457;67,2375;1536;79,517787;2060200;NULL;NULL;NULL;NULL;61,37;255839;17,29;2304978;134,9;115120;26,023529;1385897,016;45,175;NULL;35,7;468462
