Date,ADSGn.DE Close,ADSGn.DE Volume,AIRG.DE Close,AIRG.DE Volume,ALVG.DE Close,ALVG.DE Volume,BASFn.DE Close,BASFn.DE Volume,BAYGn.DE Close,BAYGn.DE Volume,BMWG.DE Close,BMWG.DE Volume,BEIG.DE Close,BEIG.DE Volume,BNRGn.DE Close,BNRGn.DE Volume,CBKG.DE Close,CBKG.DE Volume,CONG.DE Close,CONG.DE Volume,1COV. Volume,1COV.DE Volume,DHER.DE Close,DHER.DE Volume,DBKGn.DE Close,DBKGn.DE Volume,DB1Gn. Volume,DB1Gn.DE Volume,LHAG.DE Close,LHAG.DE Volume,DPWGn.DE Close,DPWGn.DE Volume,DTEGn.DE Close,DTEGn.DE Volume,DWNG.DE Close,DWNG.DE Volume,EONGn.DE Close,EONGn.DE Volume,FMEG.DE Close,FMEG.DE Volume,FREG.DE Close,FREG.DE Volume,HEIG.DE Close,HEIG.DE Volume,HFGG.DE Close,HFGG.DE Volume,HNKG.DE Close,HNKG.DE Volume,IFXGn.DE Close,IFXGn.DE Volume,SDFGn.DE Close,SDFGn.DE Volume,LXSG.DE Close,LXSG.DE Volume,LINI.DE Close,LINI.DE Volume,MBGn.DE Close,MBGn.DE Volume,MRCG.DE Close,MRCG.DE Volume,MTXGn.DE Close,MTXGn.DE Volume,MUVGn.DE Close,MUVGn.DE Volume,PSHG_p.DE Close,PSHG_p.DE Volume,PSMGn.DE Close,PSMGn.DE Volume,PUMG.DE Close,PUMG.DE Volume,QIA.DE Close,QIA.DE Volume,RWEG.DE Close,RWEG.DE Volume,SZGG.DE Close,SZGG.DE Volume,SAPG.DE Close,SAPG.DE Volume,SATG.DE Close,SATG.DE Volume,SIEGn.DE Close,SIEGn.DE Volume,ENR1n. Volume,ENR1n.DE Volume,SHLG.DE Close,SHLG.DE Volume,SY1G. Volume,SY1G.DE Volume,TKAG.DE Close,TKAG.DE Volume,VOWG.DE Close,VOWG.DE Volume,VNAn.DE Close,VNAn.DE Volume,WDIG.H Close,WDIG.H Volume,ZALG.DE Close,ZALG.DE Volume,.GDAXI Close,.GDAXI Volume,nr_nans
2018-10-15,194.95,673517.0,98.1,89289.0,182.06,981375.0,69.17,2389946.0,78.07,2605894.0,75.21,1571837.0,89.88,334163.0,47.29,363422.0,8.699,4854270.0,123.761986,596860.0,62.26,815234.0,34.3,319713.0,9.517,9149051.0,109.9,490859.0,13.260174,9334595.337,28.38,3335951.0,14.145,12519862.0,38.78,513160.0,8.35,6142767.0,84.42,459157.0,67.42,1145801.0,61.26,406515.0,10.31,71777.0,85.05,110034.0,18.12,5275765.0,17.795,734499.0,57.34,373391.0,135.697346,482875.0,44.323093,3149634.0,88.38,559559.0,169.0,239546.0,183.2,478256.0,54.84,643645.0,21.04,828558.0,41.15,502100.0,29.7,440642.0,17.475,3899742.0,39.71,106634.0,98.01,2063137.0,107.5,968.0,90.59673,1953505.0,,,34.15,1111675.0,70.68,289659.0,19.985,2002376.0,140.9,137393.0,36.063586,1090069.092,169.95,350.0,32.57,436019.0,11614.16,74193956.0,2
2018-10-16,200.0,861149.0,101.64,148426.0,182.88,1292057.0,69.23,2709621.0,78.28,3124388.0,75.75,1699003.0,90.8,367323.0,47.88,400031.0,8.745,5316245.0,125.7293,877177.0,62.84,1045403.0,35.3,337438.0,9.619,11728962.0,111.5,718007.0,13.527804,7769524.156,29.0,3896772.0,14.26,14593782.0,40.0,661212.0,8.46,7390046.0,85.72,554636.0,68.96,1229579.0,62.42,989131.0,10.67,133730.0,86.4,110958.0,18.94,7290371.0,18.31,1762193.0,58.76,333787.0,137.019288,532235.0,44.582733,3803154.0,89.64,615672.0,177.4,263780.0,185.25,753758.0,57.0,1451167.0,21.38,1276908.0,42.15,576230.0,30.35,606994.0,17.62,3428994.0,40.13,150630.0,100.96,2823038.0,113.5,2099.0,91.750599,2248873.0,,,35.205,752459.0,72.86,302084.0,20.09,3157727.0,144.5,202930.0,37.122901,1617344.767,174.85,1154.0,33.68,479261.0,11776.55,88343866.0,2
2018-10-17,201.7,746793.0,100.8,87257.0,184.34,1277606.0,69.02,3040559.0,77.38,2673002.0,75.24,1385461.0,91.78,505832.0,47.38,558333.0,8.733,5190710.0,124.253814,665286.0,61.0,1624713.0,35.92,353323.0,9.781,12707832.0,110.35,701874.0,13.520668,7141081.437,28.95,2334084.0,14.395,13637257.0,41.06,759123.0,8.491,7738873.0,71.58,5507685.0,62.82,7034024.0,62.64,747682.0,10.56,251048.0,85.75,92400.0,19.015,7987164.0,17.99,1769401.0,57.98,271632.0,137.151483,527671.0,44.189085,3299834.0,92.3,1073027.0,175.7,140464.0,185.8,502351.0,56.46,648280.0,21.07,1166353.0,42.0,546380.0,30.47,740486.0,17.56,3773331.0,40.61,175604.0,100.34,2842051.0,110.5,1104.0,92.1833,2187466.0,,,35.175,1012649.0,72.6,242731.0,20.33,2499999.0,143.5,83206.0,38.135344,1968151.8,176.2,2139.0,34.19,423106.0,11715.03,96494973.0,2
2018-10-18,198.75,687727.0,99.18,85034.0,184.18,1095645.0,68.18,2939178.0,78.42,2999877.0,75.13,1212501.0,92.38,469220.0,47.39,362422.0,8.65,6390869.0,123.180734,646668.0,59.8,1451079.0,36.06,393565.0,9.597,11704745.0,111.95,901244.0,13.631288,7158643.93,28.93,2479215.0,14.55,18433583.0,41.06,739163.0,8.455,7174711.0,69.56,2343615.0,60.52,3595572.0,57.26,4362017.0,10.8,246383.0,86.1,112334.0,18.19,7583250.0,17.395,1873484.0,57.58,216260.0,140.919017,1421519.0,43.895943,2535328.0,92.64,1112614.0,173.7,181792.0,187.2,780305.0,55.9,414357.0,21.05,1377742.0,42.7,644970.0,31.01,778206.0,17.625,3658075.0,40.64,135601.0,94.38,6853511.0,112.0,597.0,91.371986,2144054.0,,,35.395,653029.0,71.78,368875.0,20.15,2531428.0,142.0,69835.0,37.985352,1596474.254,172.8,182.0,34.17,395623.0,11589.21,100186373.0,2
2018-10-19,202.8,878318.0,97.96,160415.0,185.2,1573941.0,67.65,3862099.0,77.59,3894136.0,74.64,3589651.0,93.52,516962.0,47.0,344273.0,8.66,9420678.0,117.591771,1915053.0,57.56,1802679.0,35.46,256271.0,9.497,17798134.0,113.55,749547.0,12.810556,17651104.14,28.89,4337129.0,14.655,16325101.0,41.36,650742.0,8.6,11009528.0,70.1,1239099.0,59.84,2362291.0,56.62,1470304.0,10.75,168975.0,86.0,125282.0,17.595,11373611.0,16.885,2700946.0,56.14,422889.0,139.663172,757910.0,43.041643,9510534.0,93.72,833373.0,175.3,200433.0,189.65,722752.0,55.0,898660.0,20.52,2272589.0,42.4,557080.0,31.47,676406.0,17.995,5177857.0,38.21,305649.0,95.3,5046374.0,107.5,1929.0,90.236146,3417836.0,,,35.58,581691.0,70.54,397695.0,19.34,4708688.0,138.9,175768.0,38.557195,1729275.362,174.25,503.0,34.33,421530.0,11553.83,132725633.0,2
2018-10-22,200.9,763975.0,96.36,96737.0,183.98,957255.0,67.49,2374015.0,76.54,2971102.0,74.44,1566574.0,93.8,415410.0,46.47,296944.0,8.581,5801100.0,119.201392,807640.0,57.22,1312099.0,35.62,228972.0,9.395,11793705.0,113.95,556294.0,12.93545,5547291.503,28.6,2567976.0,14.565,8887652.0,41.6,555324.0,8.565,6547641.0,70.0,888645.0,59.88,1875159.0,56.56,835564.0,10.78,102967.0,85.45,86942.0,17.855,5500381.0,16.875,1136746.0,55.82,341121.0,144.686552,1992825.0,42.555865,4344803.0,93.08,703936.0,174.4,95274.0,188.3,444838.0,54.62,422534.0,20.3,1526402.0,41.85,422870.0,31.11,431630.0,18.0,3249926.0,37.79,264040.0,94.99,2354282.0,104.0,1845.0,90.36235,2094616.0,,,34.795,1190242.0,71.38,313148.0,18.97,3243031.0,139.1,141605.0,38.435327,1124113.683,175.5,445.0,33.94,376070.0,11524.34,76054151.0,2
2018-10-23,197.45,882807.0,94.22,148135.0,181.42,1642042.0,66.68,3876981.0,69.27,11459452.0,73.5,2575794.0,93.34,595414.0,45.19,495342.0,8.332,7977325.0,119.201392,785263.0,55.44,1782649.0,32.88,459176.0,9.312,13497502.0,112.25,786810.0,12.971134,8389311.736,27.97,4769409.0,14.42,14525480.0,40.6,575756.0,8.5,10732523.0,70.56,1276185.0,59.3,1505513.0,56.52,1093145.0,10.57,130138.0,83.5,120377.0,17.245,10327519.0,16.38,1898736.0,53.82,537823.0,144.752649,940055.0,42.279474,5512675.0,89.92,788949.0,168.5,162008.0,184.9,590846.0,53.88,573945.0,20.28,1666004.0,39.85,566310.0,29.98,644781.0,17.725,5590395.0,36.91,203971.0,92.6,3639614.0,102.0,7605.0,89.641182,3230238.0,,,33.945,956347.0,68.7,359349.0,18.42,4874670.0,136.6,138703.0,37.891608,1786656.739,161.4,1287.0,32.77,536681.0,11274.28,118757882.0,2
2018-10-24,201.0,829302.0,95.18,171209.0,182.28,1667823.0,65.8,3898793.0,68.27,3856163.0,72.69,2310612.0,93.5,406729.0,44.94,685190.0,8.024,8840644.0,115.758591,781969.0,52.78,2410881.0,33.7,345885.0,8.869,26878371.0,112.0,749887.0,13.04607,6804891.548,28.04,3769265.0,14.55,15148918.0,40.26,614093.0,8.497,6176492.0,69.52,1055704.0,58.36,1580907.0,55.38,1319037.0,10.74,174174.0,83.3,75749.0,16.435,16402915.0,15.905,2067689.0,52.98,384833.0,144.157775,938010.0,41.87745,4916089.0,89.72,557819.0,173.7,220591.0,184.45,504980.0,50.78,1056451.0,20.44,1198720.0,40.4,745390.0,30.16,588332.0,17.655,3463509.0,34.95,290370.0,91.68,2717364.0,103.5,3102.0,90.127971,2823839.0,,,34.415,822820.0,69.12,289729.0,18.0,6203347.0,131.1,176490.0,37.600999,1057520.052,166.25,358.0,32.74,464444.0,11191.63,121105943.0,2
2018-10-25,207.3,810605.0,97.91,137764.0,183.14,1450657.0,66.66,4031611.0,66.23,6229012.0,74.5,2813362.0,94.5,456961.0,45.71,687960.0,8.128,7089401.0,123.851409,1856151.0,54.0,3642486.0,34.2,331468.0,8.82,20117722.0,109.4,1424404.0,13.427889,7237176.326,28.48,4839708.0,14.435,18381691.0,40.48,708509.0,8.527,6927500.0,68.92,969215.0,58.9,1693708.0,57.36,1365664.0,10.73,123882.0,85.85,130781.0,16.45,12993296.0,16.01,1667866.0,53.26,481305.0,147.859213,1143804.0,43.008141,5808298.0,88.26,1015820.0,186.1,367351.0,186.45,596729.0,51.76,869394.0,19.925,2369829.0,44.4,1072140.0,29.85,756346.0,17.71,3473824.0,34.71,287028.0,93.68,3499846.0,103.5,1172.0,91.28184,2791484.0,,,35.115,945436.0,71.78,345178.0,18.245,5797275.0,134.5,149626.0,37.85411,1243664.975,164.3,669.0,33.87,427812.0,11307.12,124094890.0,2
2018-10-26,203.4,1147148.0,96.07,168108.0,179.26,2063091.0,66.45,4838026.0,66.15,4887504.0,75.02,2465917.0,92.98,527018.0,46.24,585428.0,7.994,6545865.0,121.705247,1206823.0,52.7,2563274.0,33.82,314117.0,8.52,21620580.0,109.3,890588.0,13.460005,8091567.649,28.38,5084654.0,14.2,16299250.0,40.98,654822.0,8.488,9502488.0,70.32,1251171.0,57.96,1858624.0,57.46,917456.0,10.68,89115.0,85.45,157459.0,16.14,11915766.0,15.755,1855683.0,52.56,409310.0,146.99995,20206096.0,43.024892,4411562.0,88.1,563181.0,185.0,200907.0,183.35,829932.0,51.56,578904.0,19.4,1638298.0,43.65,817150.0,29.98,609349.0,17.245,5537609.0,34.48,236269.0,92.99,3687425.0,106.5,875.0,90.218117,3308202.0,,,35.025,758408.0,71.3,340481.0,17.895,4381492.0,134.5,126535.0,38.229089,1904114.046,159.65,781.0,33.29,545354.0,11200.62,142992551.0,2
2018-10-29,205.3,639898.0,95.74,71045.0,181.18,1302193.0,66.66,4530575.0,67.88,3018099.0,76.4,3653380.0,92.86,507163.0,45.88,442200.0,8.187,6070143.0,128.367291,1533424.0,55.02,2621103.0,34.6,328206.0,8.592,12337152.0,109.4,451782.0,13.442163,6368977.693,28.68,3249830.0,14.215,12173589.0,40.37,445978.0,8.464,6529973.0,70.5,658858.0,58.16,1615282.0,57.22,973327.0,10.57,71531.0,86.0,65370.0,17.11,13969743.0,16.105,1544034.0,53.34,382882.0,146.85,1114261.0,43.912694,6301314.0,90.54,653714.0,182.7,172922.0,186.9,547049.0,53.52,881487.0,19.855,1443922.0,44.65,398470.0,29.66,405256.0,17.295,3913272.0,35.09,159651.0,92.63,2365079.0,106.5,1092.0,91.570307,2481089.0,,,35.375,741657.0,71.66,276598.0,18.28,4811793.0,138.6,267237.0,37.610374,1637314.963,160.85,381.0,33.49,334027.0,11335.48,101769434.0,2
2018-10-30,202.1,936516.0,93.66,113040.0,181.98,1203931.0,66.18,3904007.0,66.69,3402279.0,76.34,1932217.0,90.82,1058040.0,45.36,345978.0,8.268,6632312.0,127.964885,1039515.0,55.68,1897094.0,33.32,437570.0,8.555,11322499.0,109.3,764447.0,12.353801,20728745.38,28.56,3546214.0,14.385,12069574.0,40.73,389353.0,8.499,5544051.0,69.2,1680077.0,57.06,2951278.0,58.1,1031902.0,10.35,136323.0,85.2,157715.0,17.07,7721823.0,16.22,946427.0,53.16,406045.0,145.8,1240556.0,43.653054,4227309.0,91.8,576275.0,179.0,171614.0,187.75,532344.0,54.8,1048753.0,20.01,901248.0,44.55,422720.0,31.59,1300602.0,17.01,4215156.0,34.74,198487.0,92.61,2284718.0,106.5,1009.0,90.272204,2831960.0,,,35.875,956591.0,72.0,310185.0,18.12,3996130.0,143.6,166797.0,37.85411,1316308.015,160.3,185.0,33.8,371762.0,11287.39,102376060.0,2
2018-10-31,208.0,1013648.0,97.75,136645.0,184.44,1646613.0,68.03,5149774.0,67.78,4000389.0,76.23,2200260.0,91.4,658506.0,46.17,491155.0,8.339,6394152.0,130.513452,942099.0,57.12,1803550.0,35.64,399236.0,8.651,11166424.0,111.85,810752.0,12.674957,10846504.04,27.95,11576052.0,14.495,17594682.0,40.44,894767.0,8.556,7882310.0,69.32,1132329.0,56.28,2528545.0,60.0,1460267.0,10.54,73180.0,86.6,213105.0,17.71,9400014.0,16.47,1555776.0,54.76,455235.0,144.85,15944353.0,43.854066,4293941.0,94.62,773796.0,187.8,207683.0,189.95,713888.0,56.28,995134.0,20.42,1004394.0,45.4,617150.0,32.07,797783.0,17.22,4252577.0,35.38,171825.0,94.66,3823539.0,111.0,1239.0,91.696511,3499109.0,,,36.59,1244930.0,74.16,337933.0,18.575,3776022.0,145.8,167476.0,37.891608,1650963.734,166.0,719.0,34.2,481144.0,11447.51,131220573.0,2
2018-11-01,204.0,835938.0,96.56,88672.0,184.24,1142060.0,67.78,3193164.0,69.6,3595899.0,76.79,1659432.0,91.66,409099.0,46.55,463165.0,8.474,4985640.0,130.424029,701545.0,58.64,1798007.0,36.7,436822.0,8.95,20216832.0,111.45,681439.0,13.602741,15247626.39,28.08,4447088.0,14.45,9784673.0,40.68,456467.0,8.602,7724017.0,69.0,901116.0,56.5,1805620.0,60.12,835529.0,10.58,79098.0,86.8,67835.0,18.33,9081213.0,16.97,1532439.0,55.6,261720.0,142.6,2288129.0,44.029951,2893154.0,95.08,553767.0,184.5,169455.0,188.65,511116.0,57.62,741831.0,20.43,906056.0,44.65,330020.0,32.02,659220.0,17.4,2927541.0,35.44,201309.0,93.46,2660127.0,113.0,337.0,91.642424,2304624.0,,,36.93,658858.0,74.16,283336.0,18.825,3653562.0,148.1,122619.0,37.910357,1437892.489,161.75,448.0,34.66,481240.0,11468.54,101908392.0,2
2018-11-02,206.5,733141.0,95.62,88733.0,184.92,1306371.0,69.51,5361217.0,69.94,3716799.0,77.74,2425412.0,91.76,348110.0,46.78,434573.0,8.699,6780940.0,133.017308,1085763.0,60.16,2217100.0,37.4,407253.0,9.191,20372492.0,111.75,874133.0,14.09518,11683984.42,28.05,4618347.0,14.39,10278235.0,40.21,510532.0,8.64,7006164.0,67.54,1494470.0,54.9,2721474.0,60.84,1100303.0,10.69,77445.0,86.9,97394.0,18.565,10830535.0,17.385,2048961.0,57.38,522959.0,137.45,2897251.0,44.507354,5303977.0,94.68,572134.0,181.9,141953.0,189.2,581711.0,58.74,954881.0,20.74,1366915.0,45.95,508210.0,32.19,876265.0,17.69,3471861.0,36.46,242119.0,94.39,2747881.0,116.5,1866.0,92.561913,2826283.0,,,36.125,1023839.0,74.7,252643.0,19.165,3404658.0,151.2,220785.0,37.451008,1357045.252,152.95,2290.0,35.35,515046.0,11518.99,113323723.0,2
2018-11-05,207.0,533411.0,95.3,62024.0,184.66,818860.0,69.46,2323613.0,70.18,1881890.0,77.23,1325843.0,91.6,401565.0,46.0,233846.0,8.602,3757538.0,129.261525,814417.0,58.66,1437184.0,35.94,310479.0,9.175,9025972.0,110.65,485500.0,13.906055,5986471.528,27.92,3793059.0,14.47,8529534.0,40.0,585985.0,8.746,8774009.0,68.2,852296.0,54.16,2353735.0,59.82,582286.0,10.22,56844.0,86.65,53534.0,17.845,7471365.0,17.125,847989.0,56.8,234623.0,139.8,1648951.0,44.130457,2574153.0,95.2,424328.0,178.7,131665.0,190.05,356077.0,58.72,403893.0,20.69,733214.0,45.95,373750.0,32.43,413839.0,17.825,2614320.0,35.94,146491.0,93.78,1560961.0,120.0,1266.0,92.579942,1558891.0,,,37.155,1074463.0,74.36,192300.0,19.095,1694668.0,151.1,81302.0,37.385386,1129991.349,150.2,497.0,34.39,602426.0,11494.96,71519423.0,2
2018-11-06,205.9,687272.0,95.95,55142.0,183.98,735221.0,68.82,2211127.0,70.0,2376637.0,76.92,1357676.0,91.66,358688.0,45.0,607330.0,8.282,8158237.0,128.277867,692256.0,58.04,1368519.0,35.16,265576.0,9.083,9223312.0,111.3,500492.0,13.777592,5606605.201,28.88,5619109.0,14.505,11979347.0,40.22,464111.0,8.59,19114601.0,69.0,813587.0,54.02,1710786.0,59.44,608749.0,10.05,90409.0,87.0,130334.0,17.81,6858867.0,17.4,1509378.0,56.2,212561.0,142.7,1533868.0,43.778686,2582822.0,94.48,394979.0,178.8,258360.0,190.35,369101.0,59.1,440225.0,20.96,782145.0,46.6,391460.0,31.7,617746.0,17.84,2377950.0,36.17,154794.0,93.42,2045445.0,117.5,371.0,91.768628,1851746.0,,,37.05,880563.0,74.42,214996.0,19.08,1711134.0,151.0,113301.0,37.947855,1387958.999,154.95,373.0,31.46,1967780.0,11484.34,86753252.0,2
2018-11-07,198.6,1688426.0,96.05,70257.0,185.2,952999.0,69.33,2275380.0,71.54,2528097.0,74.26,3911224.0,90.28,493101.0,45.76,641483.0,8.363,6303517.0,128.948543,530742.0,59.3,1282418.0,36.68,692847.0,9.185,10426274.0,111.7,421699.0,14.084475,6256161.025,28.87,3207220.0,14.68,10989686.0,40.8,576659.0,8.756,12015883.0,75.62,2806186.0,55.78,3244448.0,60.3,894757.0,10.01,151394.0,87.15,59232.0,17.835,6904479.0,17.59,811555.0,56.64,188227.0,143.8,1499118.0,43.803813,3339733.0,95.46,456898.0,182.0,144361.0,190.05,519125.0,58.54,493717.0,20.64,1232240.0,45.7,519660.0,31.73,706154.0,18.41,4764251.0,36.13,156377.0,94.62,1936607.0,118.5,189.0,92.616,1662575.0,,,38.1,786850.0,72.76,709031.0,19.235,1659719.0,151.2,105861.0,38.866553,1542045.577,154.85,282.0,31.24,1212652.0,11579.1,88646223.0,2
2018-11-08,201.0,882199.0,96.09,50628.0,187.02,1259764.0,69.06,2344354.0,70.72,2022545.0,73.86,2407914.0,90.68,318087.0,42.93,723724.0,8.811,13986290.0,125.371607,869020.0,58.0,1246126.0,37.66,522985.0,9.156,10619012.0,111.05,455112.0,13.877508,7040385.047,28.62,2732004.0,14.66,10368451.0,40.9,611467.0,8.696,7785372.0,73.12,1546007.0,54.36,2296193.0,60.7,1760037.0,10.15,299801.0,87.0,126381.0,17.665,8735513.0,17.565,830702.0,56.24,252307.0,143.0,1340667.0,42.966264,4393933.0,95.24,463945.0,182.7,105926.0,191.0,612281.0,57.88,531534.0,17.75,9070346.0,45.3,319910.0,31.98,587890.0,18.42,3545540.0,36.03,155821.0,94.33,1891495.0,116.0,604.0,93.319139,2460143.0,,,38.655,1021834.0,71.84,318538.0,19.06,1757517.0,147.6,131458.0,39.025919,1457085.041,155.75,579.0,32.22,779163.0,11527.32,83123609.0,2
2018-11-09,203.9,712740.0,94.78,61234.0,192.0,2168274.0,68.85,2972713.0,71.0,2505231.0,73.36,2200595.0,91.78,451480.0,43.2,803199.0,8.714,8126725.0,123.449004,1022175.0,57.5,1550248.0,36.86,308766.0,8.958,13069029.0,111.15,603873.0,14.444883,10732506.17,28.57,2903820.0,14.695,10329856.0,41.33,703004.0,8.741,8557054.0,70.82,1502891.0,52.82,2522764.0,60.1,1233874.0,10.75,101288.0,87.0,58795.0,18.19,10708937.0,17.28,1645237.0,56.02,264037.0,143.5,1188011.0,42.513987,3296172.0,94.86,483184.0,182.6,88983.0,192.75,622716.0,56.56,625894.0,16.97,6437775.0,44.7,273950.0,31.77,363118.0,18.565,3983855.0,34.3,302974.0,95.17,2394966.0,115.0,1182.0,92.255416,2697445.0,,,38.86,725085.0,72.02,285916.0,17.33,14333765.0,143.2,98075.0,39.335276,1264796.837,157.85,434.0,31.4,763583.0,11529.16,106908309.0,2
2018-11-12,201.8,525368.0,94.35,61080.0,191.0,1372351.0,67.82,2836987.0,68.61,3376050.0,72.53,1566238.0,91.24,290902.0,42.99,599407.0,8.426,6685917.0,121.884094,453779.0,57.42,1147060.0,34.9,326054.0,8.672,12252451.0,111.65,614300.0,14.023812,6262167.918,28.36,2796506.0,14.685,7801557.0,41.75,592654.0,8.694,6567947.0,70.44,797558.0,52.46,2363381.0,59.64,827937.0,11.06,132566.0,86.9,49928.0,16.765,21364872.0,17.15,1092508.0,54.42,450940.0,142.95,1111236.0,42.220845,3402425.0,93.58,487066.0,184.9,147030.0,190.85,495325.0,56.22,277310.0,17.35,2948789.0,43.7,300750.0,31.13,450170.0,18.435,2789948.0,33.52,262469.0,89.8,5416689.0,107.5,889.0,90.290234,2817837.0,,,37.6,649550.0,72.24,265555.0,16.8,4759488.0,142.7,64248.0,39.53214,1168388.186,152.95,1625.0,30.36,600044.0,11325.44,96093904.0,2
2018-11-13,206.6,739641.0,96.52,63624.0,194.12,1405133.0,69.58,3901015.0,66.64,5904875.0,73.9,2107935.0,92.22,399336.0,43.92,494800.0,8.526,4885709.0,123.35958,817617.0,59.3,1310165.0,33.46,459984.0,8.82,10522920.0,112.15,548922.0,14.594756,7749398.89,28.65,3001414.0,14.915,13009939.0,41.7,602373.0,8.675,10354259.0,70.74,928439.0,52.04,2679715.0,61.06,775803.0,10.55,225149.0,87.75,73786.0,17.46,12692959.0,17.275,903688.0,55.74,464934.0,140.8,1226476.0,43.460418,4620464.0,93.5,721491.0,189.3,157541.0,194.8,654617.0,57.28,574476.0,17.665,2024224.0,44.5,388490.0,31.12,358782.0,18.625,3773151.0,33.86,276045.0,91.88,4237369.0,107.0,1026.0,91.678482,2306909.0,,,37.99,471984.0,72.2,193940.0,16.785,5346419.0,144.5,71009.0,39.794625,1140138.056,155.95,809.0,30.56,392225.0,11472.22,103137628.0,2
2018-11-14,205.6,600936.0,95.53,136325.0,190.8,1354859.0,69.17,2377306.0,64.5,5283514.0,74.66,2677272.0,91.88,415628.0,43.41,438462.0,8.374,5131932.0,124.522085,792761.0,58.34,1441183.0,33.6,479504.0,8.731,8740232.0,111.25,576611.0,14.60903,7974296.604,28.56,3057406.0,14.965,11957721.0,42.28,966433.0,8.969,23199138.0,70.98,803926.0,53.38,2662193.0,60.22,656540.0,10.0,131232.0,86.9,60117.0,17.735,9156726.0,16.98,2098532.0,54.0,471940.0,136.05,1064289.0,43.795437,4387665.0,98.0,1398170.0,187.0,131179.0,193.65,581575.0,57.86,588237.0,18.02,2121428.0,45.05,621080.0,30.21,753826.0,18.765,5899953.0,33.45,322086.0,91.94,2432761.0,106.0,1951.0,90.632788,2343362.0,,,38.58,715771.0,72.28,235165.0,16.66,4426113.0,145.2,90499.0,39.88837,1706959.433,149.95,1092.0,30.97,587005.0,11412.53,109691268.0,2
2018-11-15,205.5,693381.0,93.8,98574.0,189.36,1446421.0,69.65,2800238.0,63.51,4164980.0,74.2,2644968.0,91.6,446227.0,42.93,525174.0,8.193,6854082.0,121.571112,765874.0,56.96,1412479.0,33.34,311502.0,8.606,12225165.0,109.9,496830.0,14.337831,7218355.566,28.46,3126531.0,14.93,10538001.0,41.24,630464.0,8.994,12055293.0,70.8,821024.0,53.1,1584146.0,59.86,777095.0,9.155,260910.0,88.5,111530.0,17.63,6759870.0,16.76,2680654.0,53.3,360961.0,135.7,1509252.0,42.765252,5054950.0,95.5,1113570.0,186.8,122062.0,192.05,780865.0,57.18,409839.0,17.65,1702630.0,44.95,412260.0,29.94,514365.0,18.44,11895688.0,32.7,316033.0,92.15,2184225.0,104.5,1088.0,91.371986,2587000.0,,,38.43,597187.0,72.06,209085.0,16.515,2868913.0,144.3,87485.0,39.466519,1143178.228,149.35,1648.0,30.1,607972.0,11353.67,99860777.0,2
2018-11-16,204.7,807446.0,92.8,71920.0,189.24,1695031.0,69.37,3495545.0,62.59,5436888.0,73.74,1941853.0,93.24,383092.0,42.56,344352.0,8.078,7360058.0,121.123995,451572.0,56.36,1321939.0,34.26,277044.0,8.602,12861859.0,114.5,997610.0,14.380652,6497580.148,28.44,3474541.0,15.13,21502476.0,41.25,560910.0,9.131,15901722.0,70.54,938259.0,53.02,1728815.0,60.02,900458.0,9.25,102585.0,90.15,121192.0,17.105,9362265.0,16.865,2339510.0,52.42,403827.0,136.0,1354404.0,42.287849,4894118.0,97.64,779281.0,183.0,170727.0,191.8,741838.0,56.24,521947.0,17.575,1486280.0,45.2,335550.0,30.14,415056.0,19.08,6669990.0,32.12,353026.0,91.7,3342852.0,102.5,502.0,91.353956,3033865.0,,,38.0,603441.0,72.36,352430.0,16.405,2567690.0,141.9,134593.0,39.766502,1445331.843,145.95,944.0,28.84,1262288.0,11341.0,116513658.0,2
2018-11-19,200.8,658543.0,92.49,71683.0,188.66,938928.0,69.02,2238570.0,62.3,2895885.0,74.18,1711054.0,92.02,236508.0,42.31,390779.0,8.122,3902330.0,121.571112,466763.0,55.9,1098420.0,32.58,339499.0,8.564,8484202.0,111.75,679716.0,14.43061,4751778.108,28.13,2348857.0,15.17,11060596.0,40.76,483746.0,9.206,8822208.0,68.48,815808.0,51.46,2239483.0,59.22,635425.0,8.875,106072.0,90.0,199407.0,17.075,6105668.0,16.455,1642270.0,51.14,332545.0,139.3,990163.0,42.254347,4459905.0,96.92,741345.0,181.0,125375.0,190.3,458292.0,57.5,666174.0,17.37,1194458.0,44.0,242510.0,29.76,353780.0,19.3,3589454.0,31.54,286922.0,88.95,3119886.0,95.8,842.0,90.164029,2261596.0,,,37.17,510100.0,71.12,251545.0,16.095,5615837.0,143.4,139134.0,39.494642,1058408.635,134.15,2366.0,27.23,947782.0,11244.54,81152792.0,2
